id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1467324350198018052,1467096595283918851,2021-12-05 09:46:01 WIB,2021-12-05,09:46:01,+0700,1278011378268168192,imscretadmrer,beasiswa : Be Dick Me See (last),,@txtdriormas Sama kyk menwa kan,in,[],[],[],0,0,0,[],[],https://twitter.com/imscretadmrer/status/1467324350198018052,False,,0,,,,,,,,"[{'screen_name': 'txtdriormas', 'name': 'txt dari ormas', 'id': '1420336146924544007'}]",,,,
1467323672926908417,1467319996313325572,2021-12-05 09:43:19 WIB,2021-12-05,09:43:19,+0700,77911644,taryokolanjar,kocheng,,"@txtfromsoc Menwa gmn, pak @gibran_tweet @poldajateng_ ?",in,"[{'screen_name': 'gibran_tweet', 'name': 'gibran rakabuming', 'id': '1356478042797797377'}, {'screen_name': 'poldajateng_', 'name': 'polda jateng', 'id': '2558329639'}]",[],[],0,0,0,[],[],https://twitter.com/TARYOKOLANJAR/status/1467323672926908417,False,,0,,,,,,,,"[{'screen_name': 'txtfromsoc', 'name': 'txtdarisolo', 'id': '1396061587706826752'}]",,,,
1467309150069669889,1467115967876460546,2021-12-05 08:45:37 WIB,2021-12-05,08:45:37,+0700,830042864,hirakousukehara,Bos,,@txtfromted @sunsantuuuy Ini menwa uns  https://t.co/DAem9kU2dH,in,[],[],['https://pbs.twimg.com/media/FFzt5UCUcAAe3rp.jpg'],1,0,1,[],[],https://twitter.com/hirakousukehara/status/1467309150069669889,False,,1,https://pbs.twimg.com/media/FFzt5UCUcAAe3rp.jpg,,,,,,,"[{'screen_name': 'txtfromted', 'name': 'sinopharm (taylor’s version)', 'id': '1419958541603856387'}, {'screen_name': 'sunsantuuuy', 'name': 'bu bambang tuku gedhang', 'id': '120027641'}]",,,,
1467307625029111810,1467299314498105345,2021-12-05 08:39:33 WIB,2021-12-05,08:39:33,+0700,943518633661100032,aldinwidyanto,ダーウン,,@anjasbaguss Opo jare pak menwa @VanNovan13,in,"[{'screen_name': 'vannovan13', 'name': 'van', 'id': '755037552'}]",[],[],1,0,0,[],[],https://twitter.com/aldinwidyanto/status/1467307625029111810,False,,0,,,,,,,,"[{'screen_name': 'anjasbaguss', 'name': 'Anjas Bagus Setiawan', 'id': '385984279'}]",,,,
1467302475875053568,1467115967876460546,2021-12-05 08:19:06 WIB,2021-12-05,08:19:06,+0700,120027641,sunsantuuuy,bu bambang tuku gedhang,,@hirakousukehara @safirawwww Bukan menwa uns ya itu?? Kmren berita menwa rame itu poto dia yg dipasang,in,[],[],[],1,0,2,[],[],https://twitter.com/sunsantuuuy/status/1467302475875053568,False,,0,,,,,,,,"[{'screen_name': 'hirakousukehara', 'name': 'Bos', 'id': '830042864'}, {'screen_name': 'safirawwww', 'name': 'Saf', 'id': '539162313'}]",,,,
1467301346260840451,1467115967876460546,2021-12-05 08:14:36 WIB,2021-12-05,08:14:36,+0700,120027641,sunsantuuuy,bu bambang tuku gedhang,,@safirawwww Menwa uns kak... Yg kasus gilang apa siapa itu yg meninggal grgr disiksa itu,in,[],[],[],1,0,0,[],[],https://twitter.com/sunsantuuuy/status/1467301346260840451,False,,0,,,,,,,,"[{'screen_name': 'safirawwww', 'name': 'Saf', 'id': '539162313'}]",,,,
1467298441982201857,1466657225452097539,2021-12-05 08:03:04 WIB,2021-12-05,08:03:04,+0700,125884238,firaun_jamannow,Adi supirnya sherina,,"@KustiarSandy @Android_AK_47 Menwa sih cuman buat gegayaan, ini doong siap tanggap",in,[],[],[],0,0,0,[],[],https://twitter.com/Firaun_jamannow/status/1467298441982201857,False,,0,,,,,,,,"[{'screen_name': 'KustiarSandy', 'name': 'Kang rujak', 'id': '925079143057731584'}, {'screen_name': 'Android_AK_47', 'name': 'Android-AK-47', 'id': '1310802353310765056'}]",,,,
1467295948770471938,1467054865658515457,2021-12-05 07:53:09 WIB,2021-12-05,07:53:09,+0700,494761611,fatahwidyap,Fatah Widya Putra,,@B_Alfathony gua masukin menwa lu biar di demo,in,[],[],[],1,0,0,[],[],https://twitter.com/FatahWidyaP/status/1467295948770471938,False,,0,,,,,,,,"[{'screen_name': 'B_Alfathony', 'name': 'baihaqitil', 'id': '337685804'}]",,,,
1467277816957833216,1467078710738108426,2021-12-05 06:41:06 WIB,2021-12-05,06:41:06,+0700,911416487042154497,okaminokiba3154,Ariel Howard,,@R_kive_M menwa :3  aku belum ikut mapala hehe,in,[],[],[],2,0,0,[],[],https://twitter.com/Okaminokiba3154/status/1467277816957833216,False,,0,,,,,,,,"[{'screen_name': 'R_kive_M', 'name': 'sha.', 'id': '1338640367739006976'}]",,,,
1467273204154580997,1467250105581387778,2021-12-05 06:22:47 WIB,2021-12-05,06:22:47,+0700,1027919528959733760,bbbuibui,pigg,,@minyakangenn ikut menwa ya?,in,[],[],[],1,0,0,[],[],https://twitter.com/bbbuibui/status/1467273204154580997,False,,0,,,,,,,,"[{'screen_name': 'minyakangenn', 'name': '😁', 'id': '1163271088148606977'}]",,,,
1467271609660502016,1466657225452097539,2021-12-05 06:16:26 WIB,2021-12-05,06:16:26,+0700,925079143057731584,kustiarsandy,Kang rujak,,@Firaun_jamannow @Android_AK_47 Menwa kalah gaya,in,[],[],[],1,0,1,[],[],https://twitter.com/KustiarSandy/status/1467271609660502016,False,,0,,,,,,,,"[{'screen_name': 'Firaun_jamannow', 'name': 'Adi supirnya sherina', 'id': '125884238'}, {'screen_name': 'Android_AK_47', 'name': 'Android-AK-47', 'id': '1310802353310765056'}]",,,,
1467261112303325185,1467261112303325185,2021-12-05 05:34:44 WIB,2021-12-05,05:34:44,+0700,907256184721227777,ridwanputra98,Mahluk Bumi.,,"Akhir"" ini semakin marak kejadian yg menewaskan korban jiwa, mulai dari kasus bully di KPI, menwa, dan terakhir meninggalnya mhswi malang.   Parahnya lembaga yg berwenang tidak bergerak sebelum ""trending di twitter."" Cc : @DivHumas_Polri  Evaluasilah sedikit kinerjanya.",in,"[{'screen_name': 'divhumas_polri', 'name': 'divisi humas polri', 'id': '138290629'}]",[],[],0,0,0,[],[],https://twitter.com/Ridwanputra98/status/1467261112303325185,False,,0,,,,,,,,[],,,,
1467238361882451974,1467014724915118080,2021-12-05 04:04:20 WIB,2021-12-05,04:04:20,+0700,1209331278463373313,kencilii,𝕻𝖗𝖎𝖓𝖈𝖊 𝕮𝖆𝖘𝖕𝖎𝖆𝖓 📴,,@jnkhalif @A_Adi_Aryadi @__0902RAN @pacarnyaakamu @AREAJULID mawa n menwa,in,[],[],[],0,0,0,[],[],https://twitter.com/kencilii/status/1467238361882451974,False,,0,,,,,,,,"[{'screen_name': 'jnkhalif', 'name': '-', 'id': '779891270185463810'}, {'screen_name': 'A_Adi_Aryadi', 'name': 'Albert Adi Aryadi', 'id': '837256810058821633'}, {'screen_name': '__0902RAN', 'name': 'sha', 'id': '1337736722684112897'}, {'screen_name': 'pacarnyaakamu', 'name': '👸', 'id': '1059983510088241152'}, {'screen_name': 'AREAJULID', 'name': 'AREA JULID', 'id': '928308639315648512'}]",,,,
1467190390709100546,1467190390709100546,2021-12-05 00:53:42 WIB,2021-12-05,00:53:42,+0700,1039353387903406082,probablyyourbf,Zharell,,ganti menwa harusnya,in,[],[],[],0,0,0,[],[],https://twitter.com/probablyyourbf/status/1467190390709100546,False,https://twitter.com/txtdriormas/status/1467096595283918851,0,,,,,,,,[],,,,
1467188685754048517,1467188685754048517,2021-12-05 00:46:56 WIB,2021-12-05,00:46:56,+0700,398958758,menwa_11,MENWA🔱,,مب وقته اصدع😭,ar,[],[],[],0,0,1,[],[],https://twitter.com/menwa_11/status/1467188685754048517,False,,0,,,,,,,,[],,,,
1467186445169225738,1467186445169225738,2021-12-05 00:38:02 WIB,2021-12-05,00:38:02,+0700,590000515,r00sevelt_,Lif.,,"Petinggi kampus emang bangsat, ada mahasiswinya meninggal gara² Menwa malah sibuk cuci tangan.",in,[],[],[],0,0,0,[],[],https://twitter.com/R00SEVELT_/status/1467186445169225738,False,,0,,,,,,,,[],,,,
1467180761404960770,1467078710738108426,2021-12-05 00:15:27 WIB,2021-12-05,00:15:27,+0700,1338640367739006976,r_kive_m,sha.,,@Okaminokiba3154 mapala atau menwa?,in,[],[],[],1,0,1,[],[],https://twitter.com/R_kive_M/status/1467180761404960770,False,,0,,,,,,,,"[{'screen_name': 'Okaminokiba3154', 'name': 'Ariel Howard', 'id': '911416487042154497'}]",,,,
1467153545275195393,1467152820335828992,2021-12-04 22:27:18 WIB,2021-12-04,22:27:18,+0700,1257918021005271040,enrosalynda,🐇,,"Dari cerita tradisi mahapala, menwa, kasus pelecehan seksual yg baru2 ini..  Kaya.... Udah tau salah, bukannya di perbaiki malah di pendam. Ternyata sekarang bukan mati yg menghentikan tindakan seseorang tapi harus viral.  Btw untung doaku di 2015 ga di kabulkan 🙏🏻",in,[],[],[],0,0,0,[],[],https://twitter.com/enrosalynda/status/1467153545275195393,False,,0,,,,,,,,[],,,,
1467117104146968581,1467117104146968581,2021-12-04 20:02:30 WIB,2021-12-04,20:02:30,+0700,195264847,aslinyacakep,perfect is boring,,BLACKLIST KAMPUS BOBROK UNSRI MENWA UI  tambahin guys,in,[],[],[],0,0,0,[],[],https://twitter.com/aslinyacakep/status/1467117104146968581,False,,0,,,,,,,,[],,,,
1467116476557500428,1467116476557500428,2021-12-04 20:00:00 WIB,2021-12-04,20:00:00,+0700,17128975,cnnindonesia,CNN Indonesia,,"Menwa pertama kali muncul dengan nama Wala, yang dibentuk untuk melibatkan mahasiswa dalam kegiatan bela negara. Namun, seiring berjalannya waktu, Menwa identik dengan kekerasan dan berulang kali diminta untuk ditiadakan. #CNNIndonesia  https://t.co/Kssltd1BHj",in,[],['https://www.cnnindonesia.com/nasional/20211202135244-20-728992/menwa-lahir-dari-trikora-kini-terseret-kematian-mahasiswa?utm_campaign=cnnsocmed&utm_medium=oa&utm_source=twitter&utm_content=reshare'],[],0,2,8,['cnnindonesia'],[],https://twitter.com/CNNIndonesia/status/1467116476557500428,False,,0,,,,,,,,[],,,,
1467114658762952707,1467114658762952707,2021-12-04 19:52:46 WIB,2021-12-04,19:52:46,+0700,1879373642,sometrashhh_,smells like team spirit 🤙,,"duh ngapain si ngurusin ginian, mending ngurusin menwa, ngurusin pelecehan di univ, duh duh duh bokep aja gercepp herann",in,[],[],[],0,0,0,[],[],https://twitter.com/sometrashhh_/status/1467114658762952707,False,https://twitter.com/txtdarisisange/status/1467096539801677827,0,,,,,,,,[],,,,
1467111694304374788,1467111694304374788,2021-12-04 19:41:00 WIB,2021-12-04,19:41:00,+0700,1434437498881540098,galenicius,galen,,"@beautyfyul kamu gak usah ikut ikutan menwa di kampus ya, cukup menwa bersama saya saja",in,[],[],[],0,0,0,[],[],https://twitter.com/galenicius/status/1467111694304374788,False,https://twitter.com/CNNIndonesia/status/1466980583897276418,0,,,,,,,,[],,,,
1467107449018753031,1467107449018753031,2021-12-04 19:24:08 WIB,2021-12-04,19:24:08,+0700,398958758,menwa_11,MENWA🔱,,حلمت اني تارغيريان🥲,ar,[],[],[],0,0,1,[],[],https://twitter.com/menwa_11/status/1467107449018753031,False,,0,,,,,,,,[],,,,
1467106656328683532,1466993445470294016,2021-12-04 19:20:59 WIB,2021-12-04,19:20:59,+0700,1451879906149691393,thatsmelu_,Lalululala,,@silvidwi151 @fghfrs_ Gilak ya menwa kampus kenapa sii,in,[],[],[],0,0,0,[],[],https://twitter.com/thatsmelu_/status/1467106656328683532,False,,0,,,,,,,,"[{'screen_name': 'silvidwi151', 'name': 'silvidwi15_', 'id': '1370079674877898753'}, {'screen_name': 'fghfrs_', 'name': 'ghfr', 'id': '106665641'}]",,,,
1467104971862994951,1466771745952518144,2021-12-04 19:14:17 WIB,2021-12-04,19:14:17,+0700,1280000409688436738,maukerja1,nama tidak boleh kosong,,@bagos28299624 @ahmadhusaini10 @convomf Yg kyk gini harus ikut ospek menwa,in,[],[],[],0,0,0,[],[],https://twitter.com/Maukerja1/status/1467104971862994951,False,,0,,,,,,,,"[{'screen_name': 'bagos28299624', 'name': 'Bagos', 'id': '1350767148012957697'}, {'screen_name': 'ahmadhusaini10', 'name': 'husaini', 'id': '513245138'}, {'screen_name': 'convomf', 'name': '💙', 'id': '1314975287294083073'}]",,,,
1467098484843024390,1467098484843024390,2021-12-04 18:48:30 WIB,2021-12-04,18:48:30,+0700,1356052537997021184,pen_mahakarta,Menwa Mahakarta,,Mari kita sejenak berdo'a untuk keselamatan saudara-saudara kita di Kabupaten Lumajang dan sekitarnya yang terdampak Erupsi Gunung Semeru.  --Penerangan Mahakarta--  #menwapeduli  #menwaindonesia  #mahakarta  #menwa #prayforsemeru  https://t.co/vBL28xg04X,in,[],[],['https://pbs.twimg.com/media/FFwuS_GVkAEOYgs.jpg'],0,0,1,"['menwapeduli', 'menwaindonesia', 'mahakarta', 'menwa', 'prayforsemeru']",[],https://twitter.com/Pen_Mahakarta/status/1467098484843024390,False,,1,https://pbs.twimg.com/media/FFwuS_GVkAEOYgs.jpg,,,,,,,[],,,,
1467094398697500675,1467094398697500675,2021-12-04 18:32:16 WIB,2021-12-04,18:32:16,+0700,2340043838,unsfess_,cek 📌UNS MENFESS,,"-11fess boleh ga si kalau mahasiswa melayangkan mosi tidak percaya pada perguruan tinggi? Dari menwa sampai pelecehan seksual, mahasiswa yang jadi korban soalnya.",in,[],[],[],0,0,1,[],[],https://twitter.com/UNSfess_/status/1467094398697500675,False,,0,,,,,,,,[],,,,
1467092221878943746,1466993445470294016,2021-12-04 18:23:37 WIB,2021-12-04,18:23:37,+0700,1451879906149691393,thatsmelu_,Lalululala,,@silvidwi151 @fghfrs_ Waduh. Menwa di another campus juga berulah nih shay?,in,[],[],[],1,0,0,[],[],https://twitter.com/thatsmelu_/status/1467092221878943746,False,,0,,,,,,,,"[{'screen_name': 'silvidwi151', 'name': 'silvidwi15_', 'id': '1370079674877898753'}, {'screen_name': 'fghfrs_', 'name': 'ghfr', 'id': '106665641'}]",,,,
1467085751963643906,1467084005543583745,2021-12-04 17:57:55 WIB,2021-12-04,17:57:55,+0700,971383145873330181,sotoperpus,alienpengamatbumi,,@UNSfess_ • Nggak lulus-lulus • Kasus menwa • Kasus kekerasan seksual dimana-mana • Virus yang dulu belum ilang datang varian baru • Belum kaya-kaya,in,[],[],[],0,0,0,[],[],https://twitter.com/sotoperpus/status/1467085751963643906,False,,0,,,,,,,,"[{'screen_name': 'UNSfess_', 'name': 'cek 📌UNS MENFESS', 'id': '2340043838'}]",,,,
1467081795875213312,1467081795875213312,2021-12-04 17:42:11 WIB,2021-12-04,17:42:11,+0700,1152800171878539266,uklikuklik123,juuu,,Kasus menwa durung rampung eh wes ono kasus maning duhjan,in,[],[],[],0,0,0,[],[],https://twitter.com/uklikuklik123/status/1467081795875213312,False,,0,,,,,,,,[],,,,
1467077072988225540,1466786117806538758,2021-12-04 17:23:25 WIB,2021-12-04,17:23:25,+0700,1053968554901426176,ndeslightyear,𝗻𝗱𝗼𝘆ʕ•ᴥ•ʔ,,@UNSfess_ itu pipinya bisa2 pada bolong kali ditamparin mulu sm menwa dgn alasan pendisiplinan😌,in,[],[],[],0,0,0,[],[],https://twitter.com/ndeslightyear/status/1467077072988225540,False,,0,,,,,,,,"[{'screen_name': 'UNSfess_', 'name': 'cek 📌UNS MENFESS', 'id': '2340043838'}]",,,,
1467073138731012097,1467069204226457603,2021-12-04 17:07:47 WIB,2021-12-04,17:07:47,+0700,1246395054429593600,panggilaja911,ебать стиль Bandeng Preston,,"jdi inget, klo nonton video2 demo jaman reformasi itu kbanyakan mhs pada brsorak minta aparat digantiin sama menwa.. lah menwany senioritas smpe ngebunuh, aparatny jg sama wkwk",in,[],[],[],0,0,0,[],[],https://twitter.com/panggilaja911/status/1467073138731012097,False,,0,,,,,,,,[],,,,
1467045067089080324,1467035513177600001,2021-12-04 15:16:15 WIB,2021-12-04,15:16:15,+0700,269203011,husein_alattos,@husein_alattos,,"@mgreantara Pelaku pejabat tinggi atau keluarga pejabat tinggi heuheu, eh yg menwa jelata ding",in,[],[],[],0,0,0,[],[],https://twitter.com/husein_alattos/status/1467045067089080324,False,,0,,,,,,,,"[{'screen_name': 'mgreantara', 'name': 'Muki Ginanjar R.', 'id': '42011653'}]",,,,
1467043448700092417,1467035513177600001,2021-12-04 15:09:49 WIB,2021-12-04,15:09:49,+0700,42011653,mgreantara,Muki Ginanjar R.,,@yohanesindu Mahasiswa meninggal pas pelatihan Menwa,in,[],[],[],1,0,0,[],[],https://twitter.com/mgreantara/status/1467043448700092417,False,,0,,,,,,,,"[{'screen_name': 'yohanesindu', 'name': 'Yohanes Sindu', 'id': '301316929'}]",,,,
1467041820597125124,1467041820597125124,2021-12-04 15:03:21 WIB,2021-12-04,15:03:21,+0700,1265112064466378752,menwa804_unesa,Satmenwa 804 Unesa,,[PENGAMANAN WISUDA SARJANA (S-1) KE-XVIII SEKOLAH TINGGI AGAMA ISLAM AL-AZHAR] 04 Desember 2021  Widya Castrena Dharma Siddha  Pengamanan Wisuda Sarjana (S-1) Ke-XVIII yang diadakan oleh Sekolah Tinggi Agama Islam Al-Azhar pada tanggal 04 Desember 2021 pukul 07.00 - 12.45 WIB...  https://t.co/gVUzXeJa7S,in,[],[],['https://pbs.twimg.com/media/FFv6wFBUcAAy2dX.jpg'],0,0,0,[],[],https://twitter.com/Menwa804_Unesa/status/1467041820597125124,False,,1,https://pbs.twimg.com/media/FFv6wFBUcAAy2dX.jpg,,,,,,,[],,,,
1467035999964307465,1467035513177600001,2021-12-04 14:40:13 WIB,2021-12-04,14:40:13,+0700,301316929,yohanesindu,Yohanes Sindu,,@mgreantara menwa upn ini kasus yang mana lagi?,in,[],[],[],1,0,0,[],[],https://twitter.com/yohanesindu/status/1467035999964307465,False,,0,,,,,,,,"[{'screen_name': 'mgreantara', 'name': 'Muki Ginanjar R.', 'id': '42011653'}]",,,,
1467035513177600001,1467035513177600001,2021-12-04 14:38:17 WIB,2021-12-04,14:38:17,+0700,42011653,mgreantara,Muki Ginanjar R.,,"UNSRI, Mahasiswi Brawijaya, Menwa UPN Veteran...   😥😥😥😥",in,[],[],[],4,1,1,[],[],https://twitter.com/mgreantara/status/1467035513177600001,False,,0,,,,,,,,[],,,,
1467032383769624576,1466993445470294016,2021-12-04 14:25:51 WIB,2021-12-04,14:25:51,+0700,1370079674877898753,silvidwi151,silvidwi15_,,@fghfrs_ Yg menwa ada korban lg tp dri univ upnvj blm viral,in,[],[],[],1,0,0,[],[],https://twitter.com/silvidwi151/status/1467032383769624576,False,,0,,,,,,,,"[{'screen_name': 'fghfrs_', 'name': 'ghfr', 'id': '106665641'}]",,,,
1467030257110683649,1467030257110683649,2021-12-04 14:17:24 WIB,2021-12-04,14:17:24,+0700,1197225394866282496,askrlfess,Askrlfess,,[Askrl] ketua menwa yg kasus dulu apa kabar nih? Kok ga ada lanjutannya? Apa ditutupin sama pihak kampus?,in,[],[],[],0,0,0,[],[],https://twitter.com/Askrlfess/status/1467030257110683649,False,,0,,,,,,,,[],,,,
1467024622642024449,1467023385163022336,2021-12-04 13:55:00 WIB,2021-12-04,13:55:00,+0700,1327572205127888896,this_luqmann,Luqman,,@twitkocheng Lagi pelatihan menwa,in,[],[],[],1,0,1,[],[],https://twitter.com/This_Luqmann/status/1467024622642024449,False,,0,,,,,,,,"[{'screen_name': 'twitkocheng', 'name': 'ｋｏｃｈｅｎｇ', 'id': '1028191299654934528'}]",,,,
1467014661732134912,1467014144842874881,2021-12-04 13:15:25 WIB,2021-12-04,13:15:25,+0700,1310822917756739589,reseprahasiabln,"Dr. Fahaam Yuonus Nousi, MD",,"@jark_doke Dah dibilang Menwa, Paskib, Pramuka dibubarin aja",in,[],[],[],0,0,1,[],[],https://twitter.com/RESEPrahasiabln/status/1467014661732134912,False,,0,,,,,,,,"[{'screen_name': 'jark_doke', 'name': 'kasih tau bg 👍', 'id': '1294267615989309440'}]",,,,
1467013251279974402,1467009010503094272,2021-12-04 13:09:49 WIB,2021-12-04,13:09:49,+0700,1294267615989309440,jark_doke,kasih tau bg 👍,,@UNSfess_ dikocok menwa sampe meninggal maksudmu?,in,[],[],[],1,0,0,[],[],https://twitter.com/jark_doke/status/1467013251279974402,False,,0,,,,,,,,"[{'screen_name': 'UNSfess_', 'name': 'cek 📌UNS MENFESS', 'id': '2340043838'}]",,,,
1467005897511636992,1466985291529392129,2021-12-04 12:40:36 WIB,2021-12-04,12:40:36,+0700,1278957698105536513,stra8kidzzzz,Lee Jeno's🗿,,"@jakeusamudra Duh moga aja ya ga tiba2 ilang kek berita menwa sm unri itu, udh tenggelem :((( 😩😩😩",in,[],[],[],0,0,0,[],[],https://twitter.com/stra8kidzzzz/status/1467005897511636992,False,,0,,,,,,,,"[{'screen_name': 'jakeusamudra', 'name': 'Jakeu', 'id': '1462246201659510788'}]",,,,
1466994556428161025,1466994556428161025,2021-12-04 11:55:32 WIB,2021-12-04,11:55:32,+0700,96734407,prama_88,Made Prama,,"Dulu tahun 90an tiap berangkat sekolah selalu lewat percetakan kanisius..udah ada tuh coretan ditembok kanisius ""bubarkan Menwa""..tak kiro menteri wanita jebule resimen mahasiswa..wakaka..",in,[],[],[],0,0,0,[],[],https://twitter.com/prama_88/status/1466994556428161025,False,,0,,,,,,,,[],,,,
1466983900974964736,1466983900974964736,2021-12-04 11:13:11 WIB,2021-12-04,11:13:11,+0700,132192710,wahyudinatahp,Wahyu DHP.,,"Jaman saya kuliah dulu, Menwa ini dijuluki ""tentara plastik""...haha",in,[],[],[],0,0,0,[],[],https://twitter.com/WahyudinataHP/status/1466983900974964736,False,https://twitter.com/CNNIndonesia/status/1466980583897276418,0,,,,,,,,[],,,,
1466980583897276418,1466980583897276418,2021-12-04 11:00:01 WIB,2021-12-04,11:00:01,+0700,17128975,cnnindonesia,CNN Indonesia,,"""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Menwa?"" kata pengamat pendidikan Indra Charismiadji. Selengkapnya dalam #Analisis #CNNIndonesia.  https://t.co/BzzeaRvJHj  https://t.co/wvDSwDWuxU",in,[],['https://bit.ly/3EpfZ2D'],['https://pbs.twimg.com/media/FFqO2ZLVUAIU0Hg.jpg'],0,4,9,"['analisis', 'cnnindonesia']",[],https://twitter.com/CNNIndonesia/status/1466980583897276418,False,,1,https://pbs.twimg.com/media/FFqO2ZLVUAIU0Hg.jpg,,,,,,,[],,,,
1466937138654498819,1466731441383870465,2021-12-04 08:07:22 WIB,2021-12-04,08:07:22,+0700,957078436706631680,hasanulrizqa,Hasanul Rizqa,,@CNNIndonesia @direktoridosen Mahasiswa tertarik masuk menwa aja udah aneh,in,[],[],[],0,0,0,[],[],https://twitter.com/hasanulrizqa/status/1466937138654498819,False,,0,,,,,,,,"[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}, {'screen_name': 'direktoridosen', 'name': 'Direktori Dosen', 'id': '1901591046'}]",,,,
1466930334528798730,1466930334528798730,2021-12-04 07:40:20 WIB,2021-12-04,07:40:20,+0700,1265112064466378752,menwa804_unesa,Satmenwa 804 Unesa,,"[HARI ARTILERI NASIONAL]  Widya Castrena Dharma Siddha  Satuan Resimen Mahasiswa 804 Unesa mengucapkan ""Selamat Hari Artileri Nasional""  04 Desember 2021  Peringatan ini tidak lepas dari sejarah perjuangan bangsa untuk mempertahankan kemerdekaan...  https://t.co/UJDGEZRrV5",in,[],[],['https://pbs.twimg.com/media/FFuVWz4VcAAHaIu.jpg'],0,0,0,[],[],https://twitter.com/Menwa804_Unesa/status/1466930334528798730,False,,1,https://pbs.twimg.com/media/FFuVWz4VcAAHaIu.jpg,,,,,,,[],,,,
1466925459145248771,1466925459145248771,2021-12-04 07:20:58 WIB,2021-12-04,07:20:58,+0700,17128975,cnnindonesia,CNN Indonesia,,"Menwa Lahir dari Trikora, Kini Terseret Kematian Mahasiswa  https://t.co/Lf9cviyhkc",in,[],['https://cnnindonesia.com/nasional/20211202135244-20-728992/menwa-lahir-dari-trikora-kini-terseret-kematian-mahasiswa?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed'],[],0,1,17,[],[],https://twitter.com/CNNIndonesia/status/1466925459145248771,False,,0,,,,,,,,[],,,,
1466924496867119104,1466812795190611976,2021-12-04 07:17:08 WIB,2021-12-04,07:17:08,+0700,84202277,adiya89,A. Kumala,,"@4Y4NKZ Menwa kmana menwa, Bem kmana Bem",in,[],[],[],0,0,1,[],[],https://twitter.com/adiya89/status/1466924496867119104,False,,0,,,,,,,,"[{'screen_name': '4Y4NKZ', 'name': 'C A S S A V A', 'id': '43667155'}]",,,,
1466913631329828867,1466912760034385920,2021-12-04 06:33:58 WIB,2021-12-04,06:33:58,+0700,859801290674651136,derabbitgod,⛤ ❣･:*:･❣ ⛤,,"This goes the same as PP n menwa, lu berdua udh gaguna, ngerugiin masyarakat lg. Udah deh lu berdua peninggalan jaman soeharto emg harus dibasmi aj gada gunanya jg lu eksis, idup cm jd parasit doang",in,[],[],[],0,0,0,[],[],https://twitter.com/derabbitgod/status/1466913631329828867,False,,0,,,,,,,,[],,,,
1466910715437006853,1466875844291403784,2021-12-04 06:22:23 WIB,2021-12-04,06:22:23,+0700,3246357444,ghaaadda,gk,,@menwa_11 وانتي بخييير حياتي❤️❤️,ar,[],[],[],0,0,0,[],[],https://twitter.com/ghaaadda/status/1466910715437006853,False,,0,,,,,,,,"[{'screen_name': 'menwa_11', 'name': 'MENWA🔱', 'id': '398958758'}]",,,,
1466904673718177797,1466786117806538758,2021-12-04 05:58:22 WIB,2021-12-04,05:58:22,+0700,1035889014815899648,ygtdkdianggap,rengginang,,@UNSfess_ haduh menwa dibela,in,[],[],[],0,0,0,[],[],https://twitter.com/ygtdkdianggap/status/1466904673718177797,False,,0,,,,,,,,"[{'screen_name': 'UNSfess_', 'name': 'cek 📌UNS MENFESS', 'id': '2340043838'}]",,,,
1466892360822972418,1466875844291403784,2021-12-04 05:09:27 WIB,2021-12-04,05:09:27,+0700,398958758,menwa_11,MENWA🔱,,@ghaaadda كل عام وانتي بخييير ❤️❤️❤️❤️,ar,[],[],[],1,0,2,[],[],https://twitter.com/menwa_11/status/1466892360822972418,False,,0,,,,,,,,"[{'screen_name': 'ghaaadda', 'name': 'gk', 'id': '3246357444'}]",,,,
1466876203780886528,1466876203780886528,2021-12-04 04:05:14 WIB,2021-12-04,04:05:14,+0700,346307284,limenwa,liMenwa(;,,#SJCash2021 🙏🏽 $ssmyazoe,ht,[],[],[],0,0,0,['sjcash2021'],[],https://twitter.com/LiMenwa/status/1466876203780886528,False,,0,,,,,,,,[],,,,
1466875346955894785,1466875346955894785,2021-12-04 04:01:50 WIB,2021-12-04,04:01:50,+0700,346307284,limenwa,liMenwa(;,,#NANO,und,[],[],[],0,0,0,['nano'],[],https://twitter.com/LiMenwa/status/1466875346955894785,False,https://twitter.com/ZatoshiCrypto/status/1466803744998367234,0,,,,,,,,[],,,,
1466874810441502721,1466874810441502721,2021-12-04 03:59:42 WIB,2021-12-04,03:59:42,+0700,346307284,limenwa,liMenwa(;,,Listen to @OttoMatticBaby #ottosquad,en,"[{'screen_name': 'ottomatticbaby', 'name': 'ottomattic', 'id': '362787242'}]",[],[],0,0,0,['ottosquad'],[],https://twitter.com/LiMenwa/status/1466874810441502721,False,https://twitter.com/OttoMatticBaby/status/1466849618730303496,0,,,,,,,,[],,,,
